type,size,ocall,noenc,fullenc,baseline,
write,16,83936.000000,18538.000000,83709.000000,5091.000000,
write,16,84430.000000,18369.000000,83110.000000,5607.000000,
write,16,83219.000000,17772.000000,84739.000000,5897.000000,
write,16,83817.000000,17456.000000,84053.000000,6388.000000,
write,16,83486.000000,18469.000000,83244.000000,5763.000000,
write,16,84086.000000,18385.000000,83771.000000,5077.000000,
write,16,84019.000000,18891.000000,83640.000000,5536.000000,
write,16,84795.000000,18019.000000,84160.000000,5139.000000,
write,16,83680.000000,18261.000000,84380.000000,5814.000000,
write,16,83762.000000,17882.000000,82973.000000,5621.000000,
write,16,84899.000000,18038.000000,84948.000000,5255.000000,
write,16,83001.000000,17795.000000,83446.000000,6906.000000,
write,16,84387.000000,17940.000000,83916.000000,5322.000000,
write,16,83619.000000,18278.000000,83491.000000,5072.000000,
write,16,84506.000000,18288.000000,84267.000000,5322.000000,
write,16,84439.000000,18413.000000,85597.000000,6142.000000,
write,16,84536.000000,17673.000000,84011.000000,5098.000000,
write,16,102791.000000,17501.000000,84108.000000,5260.000000,
write,16,85040.000000,18065.000000,102197.000000,6661.000000,
write,16,84263.000000,19503.000000,84418.000000,5584.000000,
write,16,82452.000000,17959.000000,83425.000000,5708.000000,
write,16,83823.000000,17914.000000,84595.000000,5051.000000,
write,16,84649.000000,18456.000000,86513.000000,6137.000000,
write,16,83836.000000,17613.000000,121587.000000,5070.000000,
write,16,83943.000000,17779.000000,84758.000000,5385.000000,
write,16,83598.000000,17101.000000,83305.000000,5696.000000,
write,16,84028.000000,18685.000000,84430.000000,6012.000000,
write,16,84488.000000,18465.000000,84507.000000,5632.000000,
write,16,84454.000000,18100.000000,85320.000000,5415.000000,
write,16,85012.000000,18617.000000,84518.000000,5609.000000,
write,16,82971.000000,17291.000000,84017.000000,5246.000000,
write,16,84578.000000,17555.000000,84296.000000,5680.000000,
write,16,83098.000000,17650.000000,84065.000000,5910.000000,
write,16,84602.000000,18353.000000,84605.000000,5062.000000,
write,16,84192.000000,17304.000000,83674.000000,5833.000000,
write,16,85453.000000,32041.000000,83322.000000,5233.000000,
write,16,84388.000000,33570.000000,84372.000000,5904.000000,
write,16,83420.000000,18117.000000,84674.000000,5652.000000,
write,16,101235.000000,18032.000000,84322.000000,5588.000000,
write,16,83612.000000,17792.000000,83515.000000,6007.000000,
write,16,85069.000000,32649.000000,101603.000000,5226.000000,
write,16,84245.000000,37409.000000,84912.000000,5102.000000,
write,16,84071.000000,18291.000000,84646.000000,6219.000000,
write,16,85763.000000,18676.000000,85322.000000,5559.000000,
write,16,84610.000000,17737.000000,83914.000000,5506.000000,
write,16,98231.000000,17360.000000,85744.000000,5058.000000,
write,16,102522.000000,17624.000000,84355.000000,6019.000000,
write,16,83887.000000,18153.000000,85415.000000,5318.000000,
write,16,83403.000000,18024.000000,84182.000000,5285.000000,
write,16,85822.000000,17445.000000,85414.000000,6000.000000,
write,16,84144.000000,19054.000000,84895.000000,5692.000000,
write,16,84560.000000,17769.000000,83314.000000,5135.000000,
write,16,84490.000000,18233.000000,84652.000000,5399.000000,
write,16,84110.000000,18493.000000,84125.000000,6027.000000,
write,16,84588.000000,18763.000000,84263.000000,5353.000000,
write,16,83394.000000,17789.000000,83647.000000,5451.000000,
write,16,84264.000000,17560.000000,83889.000000,5378.000000,
write,16,83957.000000,18482.000000,85108.000000,6647.000000,
write,16,84919.000000,18098.000000,83063.000000,5376.000000,
write,16,84959.000000,17590.000000,83819.000000,5335.000000,
write,16,83299.000000,18160.000000,101564.000000,5865.000000,
write,16,103329.000000,18972.000000,85278.000000,5743.000000,
write,16,84136.000000,17876.000000,83977.000000,5682.000000,
write,16,83917.000000,18807.000000,84669.000000,5200.000000,
write,16,84596.000000,18221.000000,85621.000000,5566.000000,
write,16,83624.000000,17615.000000,84280.000000,5954.000000,
write,16,84740.000000,19254.000000,86075.000000,5334.000000,
write,16,83304.000000,18349.000000,84603.000000,6058.000000,
write,16,84422.000000,18155.000000,86554.000000,5068.000000,
write,16,83973.000000,17365.000000,121686.000000,5533.000000,
write,16,86000.000000,17702.000000,86157.000000,5450.000000,
write,16,85173.000000,18530.000000,84363.000000,5664.000000,
write,16,83755.000000,18331.000000,84472.000000,5435.000000,
write,16,84333.000000,18843.000000,84390.000000,6137.000000,
write,16,83792.000000,17881.000000,83721.000000,5725.000000,
write,16,83891.000000,18192.000000,84368.000000,5253.000000,
write,16,83328.000000,17270.000000,83879.000000,5017.000000,
write,16,84807.000000,18094.000000,83287.000000,4974.000000,
write,16,85024.000000,18670.000000,85499.000000,5798.000000,
write,16,83406.000000,17179.000000,82817.000000,5110.000000,
write,16,83227.000000,18188.000000,84729.000000,5982.000000,
write,16,83920.000000,18482.000000,83192.000000,5631.000000,
write,16,101706.000000,18590.000000,102419.000000,5445.000000,
write,16,83423.000000,17273.000000,83801.000000,5282.000000,
write,16,83906.000000,17946.000000,83920.000000,5060.000000,
write,16,84418.000000,18852.000000,84039.000000,5794.000000,
write,16,83067.000000,18910.000000,83634.000000,6050.000000,
write,16,83792.000000,18423.000000,84328.000000,5076.000000,
write,16,82710.000000,17502.000000,84416.000000,7461.000000,
write,16,83446.000000,18360.000000,84847.000000,5105.000000,
write,16,84984.000000,17780.000000,82982.000000,5293.000000,
write,16,86147.000000,17425.000000,84594.000000,5415.000000,
write,16,120289.000000,18352.000000,84481.000000,5611.000000,
write,16,83434.000000,17193.000000,83171.000000,5424.000000,
write,16,84147.000000,17389.000000,84585.000000,5154.000000,
write,16,82846.000000,18453.000000,84342.000000,5797.000000,
write,16,82780.000000,18932.000000,84061.000000,6003.000000,
write,16,83565.000000,18964.000000,83141.000000,5122.000000,
write,16,84190.000000,18228.000000,83309.000000,5340.000000,
write,16,84218.000000,18829.000000,85016.000000,6097.000000,
write,16,83655.000000,17152.000000,83522.000000,5397.000000,
write,16,83771.000000,17892.000000,84526.000000,5689.000000,
write,16,83298.000000,18047.000000,101296.000000,6259.000000,
write,16,83745.000000,17887.000000,85243.000000,5284.000000,
write,16,82143.000000,18945.000000,83066.000000,5866.000000,
write,16,102664.000000,17464.000000,83906.000000,5047.000000,
write,16,84788.000000,19285.000000,85113.000000,5804.000000,
write,16,84347.000000,17632.000000,84457.000000,5169.000000,
write,16,83953.000000,17590.000000,84222.000000,5172.000000,
write,16,84060.000000,18112.000000,83339.000000,6548.000000,
write,16,83853.000000,18622.000000,84116.000000,5073.000000,
write,16,83357.000000,18241.000000,84913.000000,6006.000000,
write,16,84122.000000,18404.000000,83710.000000,5017.000000,
write,16,84417.000000,18269.000000,83511.000000,5613.000000,
write,16,83784.000000,17471.000000,83530.000000,5055.000000,
write,16,84445.000000,17493.000000,86651.000000,5403.000000,
write,16,83945.000000,18900.000000,118900.000000,5877.000000,
write,16,84337.000000,18079.000000,84802.000000,5099.000000,
write,16,83331.000000,18088.000000,83540.000000,5168.000000,
write,16,85114.000000,17440.000000,84669.000000,6006.000000,
write,16,84805.000000,19444.000000,84130.000000,5561.000000,
write,16,83641.000000,17568.000000,83597.000000,5395.000000,
write,16,83823.000000,18055.000000,84135.000000,5113.000000,
write,16,84529.000000,17973.000000,83806.000000,5734.000000,
write,16,84623.000000,18287.000000,102251.000000,5527.000000,
write,16,84366.000000,17464.000000,82783.000000,5101.000000,
write,16,101622.000000,17659.000000,84456.000000,5399.000000,
write,16,85089.000000,18294.000000,84245.000000,6346.000000,
write,16,84500.000000,17965.000000,83885.000000,5324.000000,
write,16,83592.000000,17775.000000,85208.000000,5029.000000,
write,16,84036.000000,18747.000000,84678.000000,5653.000000,
write,16,83940.000000,17987.000000,83818.000000,5401.000000,
write,16,84439.000000,17993.000000,83723.000000,5098.000000,
write,16,85617.000000,17476.000000,83619.000000,5123.000000,
write,16,84703.000000,19033.000000,83809.000000,6270.000000,
write,16,84752.000000,18128.000000,83128.000000,6341.000000,
write,16,85116.000000,17848.000000,83840.000000,5139.000000,
write,16,83609.000000,17746.000000,82791.000000,5733.000000,
write,16,85101.000000,18336.000000,85259.000000,5062.000000,
write,16,119863.000000,17940.000000,83367.000000,5292.000000,
write,16,85284.000000,18127.000000,83505.000000,5174.000000,
write,16,84770.000000,18009.000000,84106.000000,6047.000000,
write,16,84694.000000,17705.000000,83878.000000,5789.000000,
write,16,84555.000000,18785.000000,84715.000000,5190.000000,
write,16,83755.000000,17552.000000,100305.000000,5808.000000,
write,16,84525.000000,18365.000000,84380.000000,5340.000000,
write,16,83443.000000,17409.000000,85576.000000,5545.000000,
write,16,85225.000000,17519.000000,84401.000000,5094.000000,
write,16,83852.000000,18497.000000,85330.000000,5727.000000,
write,16,101237.000000,17768.000000,84071.000000,5111.000000,
write,16,84583.000000,17467.000000,86640.000000,5976.000000,
write,16,83759.000000,18499.000000,83513.000000,5691.000000,
write,16,83694.000000,18116.000000,84513.000000,5321.000000,
write,16,83211.000000,18067.000000,83690.000000,5040.000000,
write,16,83126.000000,18305.000000,85075.000000,5093.000000,
write,16,85899.000000,18577.000000,83667.000000,5772.000000,
write,16,82914.000000,18041.000000,83818.000000,5531.000000,
write,16,84178.000000,17664.000000,84367.000000,5040.000000,
write,16,83123.000000,17248.000000,83447.000000,6409.000000,
write,16,85463.000000,18607.000000,84484.000000,5175.000000,
write,16,82460.000000,18120.000000,83223.000000,5217.000000,
write,16,83837.000000,18102.000000,86179.000000,5052.000000,
write,16,82990.000000,18006.000000,98669.000000,5853.000000,
write,16,84490.000000,17842.000000,101195.000000,5448.000000,
write,16,83261.000000,17791.000000,84241.000000,5283.000000,
write,16,82828.000000,18409.000000,84904.000000,5822.000000,
write,16,84210.000000,19390.000000,102322.000000,5966.000000,
write,16,111830.000000,17818.000000,83992.000000,5620.000000,
write,16,88272.000000,17449.000000,84296.000000,5117.000000,
write,16,94540.000000,18172.000000,84262.000000,6045.000000,
write,16,105904.000000,18130.000000,83967.000000,5042.000000,
write,16,84783.000000,18344.000000,84815.000000,5085.000000,
write,16,83345.000000,17512.000000,83426.000000,5998.000000,
write,16,84495.000000,18085.000000,84779.000000,6723.000000,
write,16,83897.000000,18455.000000,83613.000000,5109.000000,
write,16,83585.000000,18479.000000,83589.000000,5298.000000,
write,16,83789.000000,18269.000000,83271.000000,5748.000000,
write,16,83134.000000,17373.000000,84595.000000,5285.000000,
write,16,84270.000000,17604.000000,82979.000000,5132.000000,
write,16,82271.000000,17725.000000,82744.000000,5934.000000,
write,16,84715.000000,18488.000000,84165.000000,5801.000000,
write,16,83585.000000,17411.000000,83854.000000,5980.000000,
write,16,85208.000000,17984.000000,84065.000000,5280.000000,
write,16,84417.000000,18609.000000,83995.000000,5675.000000,
write,16,84995.000000,17644.000000,83079.000000,5521.000000,
write,16,119591.000000,17719.000000,85223.000000,5167.000000,
write,16,84507.000000,17546.000000,99409.000000,5784.000000,
write,16,83275.000000,17738.000000,83092.000000,5093.000000,
write,16,83491.000000,17641.000000,83841.000000,5143.000000,
write,16,84649.000000,17104.000000,83329.000000,5827.000000,
write,16,85103.000000,18969.000000,83929.000000,5857.000000,
write,16,83250.000000,17435.000000,82959.000000,5238.000000,
write,16,83292.000000,17426.000000,84989.000000,5275.000000,
write,16,100988.000000,17460.000000,83093.000000,5946.000000,
write,16,84395.000000,18204.000000,83859.000000,5198.000000,
write,16,83735.000000,17841.000000,83764.000000,5169.000000,
write,16,83431.000000,18263.000000,84115.000000,5501.000000,
write,16,83601.000000,19557.000000,83412.000000,6389.000000,
write,16,85200.000000,17427.000000,82910.000000,5249.000000,
write,16,83601.000000,17800.000000,84149.000000,5345.000000,
write,16,82819.000000,17757.000000,83332.000000,5672.000000,
write,16,83943.000000,17741.000000,83470.000000,5348.000000,
write,16,84544.000000,17970.000000,83607.000000,5105.000000,
write,16,84494.000000,17412.000000,83342.000000,5318.000000,
write,16,84367.000000,18241.000000,85559.000000,6938.000000,
write,16,83799.000000,18048.000000,82612.000000,5259.000000,
write,16,83664.000000,17765.000000,99129.000000,5450.000000,
write,16,83307.000000,17672.000000,204275.000000,5651.000000,
write,16,83898.000000,18442.000000,196743.000000,5213.000000,
write,16,83831.000000,17419.000000,82931.000000,5028.000000,
write,16,83611.000000,18103.000000,84044.000000,4974.000000,
write,16,83911.000000,18286.000000,84479.000000,6383.000000,
write,16,83315.000000,18199.000000,85600.000000,6012.000000,
write,16,84792.000000,18012.000000,84648.000000,5004.000000,
write,16,101066.000000,18099.000000,82883.000000,5783.000000,
write,16,83879.000000,18202.000000,83652.000000,5142.000000,
write,16,83038.000000,17320.000000,83365.000000,5149.000000,
write,16,84317.000000,17040.000000,84408.000000,5132.000000,
write,16,84508.000000,18909.000000,84214.000000,5807.000000,
write,16,84497.000000,17867.000000,83740.000000,5499.000000,
write,16,84230.000000,18334.000000,83977.000000,5863.000000,
write,16,83410.000000,18806.000000,83221.000000,5793.000000,
write,16,84011.000000,18387.000000,84540.000000,5184.000000,
write,16,83630.000000,17503.000000,83400.000000,5261.000000,
write,16,83769.000000,17402.000000,83663.000000,5827.000000,
write,16,84227.000000,18344.000000,83366.000000,5684.000000,
write,16,82995.000000,17936.000000,83516.000000,4975.000000,
write,16,83578.000000,17503.000000,84351.000000,5165.000000,
write,16,83679.000000,18716.000000,101391.000000,6577.000000,
write,16,84371.000000,18513.000000,84224.000000,5192.000000,
write,16,83702.000000,18610.000000,83907.000000,5254.000000,
write,16,103048.000000,18011.000000,85142.000000,4991.000000,
write,16,104806.000000,18461.000000,84169.000000,5800.000000,
write,16,84434.000000,18897.000000,83118.000000,5325.000000,
write,16,84169.000000,17890.000000,85181.000000,5009.000000,
write,16,83067.000000,17413.000000,84257.000000,6926.000000,
write,16,84248.000000,19496.000000,84512.000000,5286.000000,
write,16,101176.000000,17625.000000,83129.000000,5737.000000,
write,16,83590.000000,17778.000000,93494.000000,5262.000000,
write,16,83506.000000,18769.000000,84572.000000,5063.000000,
write,16,83124.000000,18057.000000,83772.000000,5396.000000,
write,16,83129.000000,17748.000000,83978.000000,5178.000000,
write,16,82784.000000,17940.000000,83223.000000,5781.000000,
write,16,83865.000000,17855.000000,83892.000000,5963.000000,
write,16,84525.000000,18696.000000,83958.000000,5259.000000,
write,16,84126.000000,17789.000000,82759.000000,5658.000000,
write,16,84574.000000,18673.000000,83824.000000,5478.000000,
write,16,83797.000000,17469.000000,82795.000000,5143.000000,
write,16,83273.000000,17615.000000,84502.000000,5018.000000,
write,16,84181.000000,18050.000000,83010.000000,5704.000000,
write,16,84535.000000,18616.000000,94981.000000,5776.000000,
write,16,83133.000000,17961.000000,83019.000000,5291.000000,
write,16,84491.000000,18531.000000,83476.000000,6135.000000,
write,16,83955.000000,18563.000000,98615.000000,5333.000000,
write,16,83261.000000,18062.000000,102257.000000,5277.000000,
write,16,84900.000000,17779.000000,83780.000000,5699.000000,
write,16,84101.000000,17388.000000,83167.000000,6156.000000,
write,16,83857.000000,31132.000000,84593.000000,5275.000000,
write,16,101909.000000,42528.000000,94703.000000,5793.000000,
write,16,84037.000000,18746.000000,83409.000000,5655.000000,
write,16,83657.000000,17986.000000,83189.000000,5632.000000,
write,16,82391.000000,17564.000000,82194.000000,5221.000000,
write,16,84058.000000,18662.000000,84401.000000,5491.000000,
write,16,83347.000000,17878.000000,83848.000000,5607.000000,
write,16,83654.000000,18974.000000,83969.000000,5622.000000,
write,16,82919.000000,17484.000000,82957.000000,5030.000000,
write,16,84457.000000,17683.000000,84703.000000,6499.000000,
write,16,84749.000000,18754.000000,83476.000000,5539.000000,
write,16,82811.000000,18057.000000,82651.000000,5170.000000,
write,16,84356.000000,18284.000000,84240.000000,5597.000000,
write,16,83013.000000,18705.000000,94840.000000,5801.000000,
write,16,84081.000000,18349.000000,83692.000000,5121.000000,
write,16,83293.000000,17751.000000,82986.000000,5270.000000,
write,16,83902.000000,18129.000000,83903.000000,5975.000000,
write,16,84242.000000,19186.000000,84729.000000,5981.000000,
write,16,84581.000000,18281.000000,82765.000000,5283.000000,
write,16,83674.000000,17592.000000,83182.000000,5040.000000,
write,16,84576.000000,17832.000000,83508.000000,5714.000000,
write,16,121169.000000,18608.000000,83554.000000,5552.000000,
write,16,84089.000000,18395.000000,83058.000000,5040.000000,
write,16,83091.000000,17677.000000,92698.000000,5555.000000,
write,16,102408.000000,18348.000000,83965.000000,6160.000000,
write,16,83936.000000,18083.000000,82561.000000,5212.000000,
write,16,84622.000000,18561.000000,84464.000000,5156.000000,
write,16,84120.000000,17820.000000,82915.000000,5923.000000,
write,16,84205.000000,18480.000000,84526.000000,5352.000000,
write,16,83973.000000,17929.000000,83320.000000,5112.000000,
write,16,84781.000000,17495.000000,83882.000000,5901.000000,
write,16,85202.000000,18836.000000,83854.000000,5375.000000,
write,16,83494.000000,17926.000000,83644.000000,6176.000000,
write,16,83976.000000,18804.000000,84129.000000,5242.000000,
write,16,83897.000000,17387.000000,82920.000000,5975.000000,
write,16,83412.000000,18070.000000,93552.000000,5122.000000,
write,16,83658.000000,17833.000000,82826.000000,5332.000000,
write,16,84568.000000,17608.000000,84605.000000,6000.000000,
write,16,84239.000000,17737.000000,84490.000000,5078.000000,
write,16,83099.000000,17780.000000,83528.000000,5013.000000,
write,16,84143.000000,17581.000000,84139.000000,6595.000000,
write,16,83624.000000,18754.000000,84420.000000,5617.000000,
write,16,84026.000000,17738.000000,85257.000000,5141.000000,
write,16,83389.000000,17956.000000,128989.000000,5118.000000,
write,16,84229.000000,17830.000000,84597.000000,6153.000000,
write,16,102643.000000,18040.000000,83872.000000,5410.000000,
write,16,84302.000000,17942.000000,83094.000000,5206.000000,
write,16,85581.000000,18070.000000,83045.000000,5296.000000,
write,16,84258.000000,17290.000000,83724.000000,7087.000000,
write,16,84811.000000,19385.000000,84117.000000,5050.000000,
write,16,83841.000000,17535.000000,83817.000000,5099.000000,
write,16,83843.000000,18185.000000,83227.000000,5921.000000,
write,16,84578.000000,18049.000000,84038.000000,5240.000000,
write,16,84449.000000,18007.000000,83816.000000,5215.000000,
write,16,84288.000000,17261.000000,83619.000000,5488.000000,
write,16,83093.000000,18385.000000,93050.000000,6583.000000,
write,16,83726.000000,18363.000000,94589.000000,5415.000000,
write,16,84166.000000,18000.000000,83953.000000,5416.000000,
write,16,84613.000000,17182.000000,84805.000000,5724.000000,
write,16,83879.000000,18262.000000,84824.000000,5118.000000,
write,16,84187.000000,17969.000000,84560.000000,5070.000000,
write,16,85551.000000,18022.000000,84740.000000,5434.000000,
write,16,82996.000000,17720.000000,83764.000000,5818.000000,
write,16,84673.000000,18178.000000,85986.000000,5786.000000,
write,16,82880.000000,18049.000000,83528.000000,5115.000000,
write,16,85190.000000,17180.000000,84787.000000,6125.000000,
write,16,83916.000000,18334.000000,84231.000000,5067.000000,
write,16,83879.000000,17659.000000,84920.000000,5539.000000,
write,16,137521.000000,17657.000000,83459.000000,5026.000000,
write,16,84316.000000,17907.000000,83866.000000,5817.000000,
write,16,83666.000000,18525.000000,84211.000000,5031.000000,
write,16,83013.000000,17677.000000,84792.000000,5755.000000,
write,16,84423.000000,18190.000000,84495.000000,5759.000000,
write,16,83400.000000,18450.000000,84516.000000,5149.000000,
write,16,83303.000000,17751.000000,83939.000000,5132.000000,
write,16,83894.000000,17685.000000,84271.000000,5303.000000,
write,16,84279.000000,18133.000000,82743.000000,6129.000000,
write,16,85368.000000,18291.000000,103089.000000,5009.000000,
write,16,82952.000000,17505.000000,83940.000000,5084.000000,
write,16,83091.000000,17552.000000,84391.000000,6484.000000,
write,16,84570.000000,18635.000000,83710.000000,5141.000000,
write,16,82504.000000,17735.000000,84082.000000,5678.000000,
write,16,83360.000000,17874.000000,84037.000000,5155.000000,
write,16,82616.000000,17919.000000,83554.000000,5740.000000,
write,16,84093.000000,18435.000000,84484.000000,5308.000000,
write,16,83150.000000,17605.000000,82313.000000,5979.000000,
write,16,83608.000000,17755.000000,83859.000000,6678.000000,
write,16,83072.000000,18352.000000,82938.000000,5026.000000,
write,16,83322.000000,18580.000000,83062.000000,5091.000000,
write,16,101590.000000,17642.000000,85024.000000,5196.000000,
write,16,83965.000000,17935.000000,119307.000000,6009.000000,
write,16,83656.000000,18036.000000,82737.000000,5523.000000,
write,16,83287.000000,18353.000000,82541.000000,5118.000000,
write,16,83490.000000,17918.000000,85054.000000,5693.000000,
write,16,83549.000000,18336.000000,84385.000000,5946.000000,
write,16,81911.000000,18583.000000,83037.000000,5253.000000,
write,16,84089.000000,18851.000000,84824.000000,5186.000000,
write,16,83074.000000,18374.000000,102581.000000,5855.000000,
write,16,84071.000000,18158.000000,84176.000000,5479.000000,
write,16,82810.000000,17547.000000,83892.000000,5440.000000,
write,16,83458.000000,18068.000000,84142.000000,5772.000000,
write,16,84227.000000,18217.000000,83327.000000,5390.000000,
write,16,84653.000000,17354.000000,84388.000000,6356.000000,
write,16,83930.000000,19301.000000,84399.000000,5000.000000,
write,16,84223.000000,18103.000000,82734.000000,5626.000000,
write,16,83458.000000,18113.000000,84023.000000,5247.000000,
write,16,83360.000000,18017.000000,84245.000000,5487.000000,
write,16,83350.000000,17676.000000,83603.000000,5739.000000,
write,16,82577.000000,18983.000000,84151.000000,5267.000000,
write,16,82782.000000,17662.000000,84166.000000,5144.000000,
write,16,83206.000000,18027.000000,84612.000000,6389.000000,
write,16,83959.000000,17940.000000,83906.000000,6037.000000,
write,16,101806.000000,18294.000000,83665.000000,5129.000000,
write,16,84160.000000,17711.000000,82615.000000,5397.000000,
write,16,100301.000000,17305.000000,83566.000000,6121.000000,
write,16,105158.000000,18403.000000,83591.000000,5071.000000,
write,16,82852.000000,17508.000000,83060.000000,5287.000000,
write,16,83874.000000,17346.000000,84854.000000,6214.000000,
write,16,83769.000000,17723.000000,83070.000000,6068.000000,
write,16,83727.000000,18800.000000,101643.000000,5038.000000,
write,16,84029.000000,17290.000000,83720.000000,5608.000000,
write,16,82735.000000,18173.000000,85475.000000,5682.000000,
write,16,84095.000000,18801.000000,83540.000000,5083.000000,
write,16,82743.000000,17627.000000,83621.000000,5068.000000,
write,16,83659.000000,17632.000000,84711.000000,5181.000000,
write,16,82449.000000,18205.000000,84665.000000,6597.000000,
write,16,84256.000000,18944.000000,83962.000000,5104.000000,
write,16,82606.000000,17405.000000,84076.000000,5235.000000,
write,16,83512.000000,17907.000000,84423.000000,5604.000000,
write,16,83601.000000,18062.000000,84124.000000,4977.000000,
write,16,82724.000000,17282.000000,83124.000000,5046.000000,
write,16,83865.000000,18392.000000,84167.000000,5690.000000,
write,16,83308.000000,17825.000000,83849.000000,6396.000000,
write,16,101383.000000,19153.000000,85625.000000,6077.000000,
write,16,83899.000000,18039.000000,83841.000000,5417.000000,
write,16,83501.000000,18058.000000,84553.000000,5817.000000,
write,16,84101.000000,18960.000000,98117.000000,5276.000000,
write,16,84454.000000,17469.000000,101370.000000,5702.000000,
write,16,84538.000000,17644.000000,83386.000000,5169.000000,
write,16,82611.000000,17154.000000,100214.000000,5732.000000,
write,16,84111.000000,18148.000000,85062.000000,5572.000000,
write,16,83301.000000,17496.000000,84188.000000,5800.000000,
write,16,85362.000000,18238.000000,84060.000000,5616.000000,
write,16,83812.000000,18547.000000,83414.000000,5546.000000,
write,16,82267.000000,17953.000000,83333.000000,5075.000000,
write,16,83624.000000,17395.000000,85538.000000,5075.000000,
write,16,83403.000000,17282.000000,83239.000000,5913.000000,
write,16,82950.000000,18383.000000,84216.000000,5448.000000,
write,16,82570.000000,18597.000000,84723.000000,6087.000000,
write,16,83484.000000,18091.000000,83791.000000,5714.000000,
write,16,83710.000000,18858.000000,83999.000000,5061.000000,
write,16,83149.000000,17283.000000,82815.000000,5049.000000,
write,16,84396.000000,18539.000000,83738.000000,5370.000000,
write,16,82721.000000,17657.000000,82646.000000,5512.000000,
write,16,83830.000000,18076.000000,82765.000000,5210.000000,
write,16,82879.000000,17718.000000,83333.000000,5397.000000,
write,16,101981.000000,17570.000000,84038.000000,6319.000000,
write,16,83307.000000,18339.000000,84595.000000,5528.000000,
write,16,83853.000000,17711.000000,82653.000000,5068.000000,
write,16,82471.000000,17368.000000,83746.000000,5180.000000,
write,16,83520.000000,17449.000000,83517.000000,5686.000000,
write,16,98712.000000,18027.000000,101723.000000,5026.000000,
write,16,103160.000000,17450.000000,83029.000000,5087.000000,
write,16,82910.000000,17770.000000,83044.000000,5772.000000,
write,16,83419.000000,18008.000000,84449.000000,5947.000000,
write,16,83841.000000,18308.000000,82924.000000,5728.000000,
write,16,83215.000000,17275.000000,82989.000000,5223.000000,
write,16,83559.000000,17587.000000,82956.000000,5624.000000,
write,16,83826.000000,18923.000000,83799.000000,4988.000000,
write,16,82863.000000,17611.000000,82327.000000,5290.000000,
write,16,83510.000000,17807.000000,83713.000000,5920.000000,
write,16,83784.000000,18298.000000,82916.000000,5048.000000,
write,16,83453.000000,17919.000000,83788.000000,6735.000000,
write,16,84243.000000,18345.000000,84588.000000,5548.000000,
write,16,83595.000000,17208.000000,82728.000000,5633.000000,
write,16,82642.000000,18295.000000,82993.000000,5098.000000,
write,16,83225.000000,17577.000000,82992.000000,5610.000000,
write,16,102222.000000,17459.000000,82530.000000,5608.000000,
write,16,84083.000000,18580.000000,83712.000000,5576.000000,
write,16,82638.000000,17581.000000,84066.000000,6181.000000,
write,16,84917.000000,17005.000000,83257.000000,5219.000000,
write,16,83172.000000,18038.000000,100980.000000,5899.000000,
write,16,82404.000000,18826.000000,84072.000000,5476.000000,
write,16,82435.000000,17425.000000,119547.000000,5030.000000,
write,16,82977.000000,18570.000000,83856.000000,5833.000000,
write,16,84380.000000,18192.000000,84715.000000,5076.000000,
write,16,82933.000000,17295.000000,83341.000000,5234.000000,
write,16,83099.000000,17333.000000,83958.000000,5892.000000,
write,16,82461.000000,18025.000000,82303.000000,6170.000000,
write,16,84411.000000,18218.000000,83899.000000,5590.000000,
write,16,83269.000000,17080.000000,83811.000000,5394.000000,
write,16,83852.000000,17405.000000,83425.000000,5799.000000,
write,16,83685.000000,18030.000000,84589.000000,5928.000000,
write,16,83468.000000,17372.000000,82774.000000,5106.000000,
write,16,83183.000000,17208.000000,83604.000000,5115.000000,
write,16,82771.000000,18171.000000,83651.000000,6330.000000,
write,16,83423.000000,18236.000000,82904.000000,5686.000000,
write,16,83394.000000,17601.000000,83518.000000,6050.000000,
write,16,83482.000000,16931.000000,83295.000000,5871.000000,
write,16,82868.000000,18326.000000,83690.000000,5056.000000,
write,16,100883.000000,17670.000000,84196.000000,5254.000000,
write,16,83792.000000,17264.000000,83564.000000,5093.000000,
write,16,82810.000000,17904.000000,82159.000000,5968.000000,
write,16,84604.000000,18560.000000,102866.000000,6241.000000,
write,16,83519.000000,18128.000000,83207.000000,5079.000000,
write,16,83203.000000,17681.000000,84538.000000,5690.000000,
write,16,83884.000000,18693.000000,83116.000000,5120.000000,
write,16,83049.000000,17669.000000,83721.000000,5085.000000,
write,16,113515.000000,17121.000000,84142.000000,5546.000000,
write,16,88907.000000,17459.000000,83315.000000,5613.000000,
write,16,83101.000000,18063.000000,84033.000000,5869.000000,
write,16,82362.000000,17806.000000,82519.000000,5476.000000,
write,16,83950.000000,18321.000000,83190.000000,5600.000000,
write,16,83121.000000,18829.000000,83180.000000,5390.000000,
write,16,82963.000000,17282.000000,82999.000000,5478.000000,
write,16,82628.000000,17708.000000,82634.000000,5998.000000,
write,16,82852.000000,17110.000000,81974.000000,5701.000000,
write,16,84282.000000,18531.000000,83627.000000,5487.000000,
write,16,82827.000000,17378.000000,83489.000000,5676.000000,
write,16,83426.000000,18638.000000,83478.000000,6313.000000,
write,16,84311.000000,32053.000000,83651.000000,5331.000000,
write,16,99450.000000,27760.000000,83732.000000,5147.000000,
write,16,83943.000000,17844.000000,84559.000000,5172.000000,
write,16,82891.000000,17653.000000,99200.000000,6111.000000,
write,16,84337.000000,18694.000000,84260.000000,5013.000000,
